id,text,label,source_url,language
300,上面(亼)象屋頂，下面(口)象儲糧的坑，中間是倉庫的門,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese
301,“古文字”與“古文字學”，都有狹義和廣義之分。“狹義的古文字”僅指“先秦的古漢字”（且不包括小篆），“廣義的古文字”則將秦漢時代的篆文與漢初古隸（時代大致在漢武帝之前）也一併包入。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
302,按一般傳統的分法，古文字學有以下幾大分支領域：甲骨學、青銅器與銘文研究（或稱“金文學”）、戰國文字研究、簡帛學。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
303,漢初古隸與秦文字一脈相承，亦已被附帶納入古文字研究，合起來即上文所述“秦與漢初文字研究”。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
304,“識字”“釋字”，是古文字學的基礎，新出戰國竹書對此起到了關鍵作用，成爲近二十多年來古文字釋讀的最大“增長點”和“動力”。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
305,之前的戰國文字研究，對構形變化的討論成果最爲豐富，相關認識可以説已經非常透徹深入。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
306,k較爲集中的著録見吳硯君《盛世璽印録（修訂本）》（西泠印社出版社2021）,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
307,對戰國竹書材料的整理，大家注意到的問題越來越多。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
308,在拼合、編聯與分篇日益得到全面重視的同時，又更注意到簡背劃痕/畫綫，印文乃至污痕及其所反映出的竹簡間關係，抄手字迹乃至文字的筆畫關係與書寫順序的研究，竹簡的分篇分卷及其編聯關係，等等。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
309,殷墟甲骨文研究，各類組卜辭皆已有專門論著加以整理討論。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
310,按字迹對類組及其小類劃分得越來越細，對其間關係的認識也更加明晰。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese
311,本文主要想梳理一下先秦漢語中“善”字的各種用法。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
312,不過，我們在討論了除《老子》之外的先秦漢語中“善”字的用法之後，仍要對“善”字字形表示的意義和“善”的本義略作討論。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
313,但是，需要指出，如果主體發出的行爲或表現的情狀是由外界觸發的，或者是由於身體上的原因如疾病等造成的，總之是主體難以甚至完全不能自主的，那麼，“善”一般就不能解釋爲“擅長”，而必須解釋爲“容易”或“多”。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
314,（二）賓語爲事物名稱或其代詞,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
315,這種用例的意思，一般是説能把以所舉事物爲對象的某種或某些事做得很好，而這種或這些事是什麼在有關語境中通常是容易看出來的,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
316,但有時没有説出的意思雖然大體上可以體會到，要選一個把意思表現得全面、恰當的詞卻很困難。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
317,這也許是人們要使用這種句式的原因之一。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
318,下面對上引例子作一些解釋。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
319,《書·秦誓》的“善諞言”，應指善於用便巧的言語對君上產生不好的影響。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
320,當然，我們補出來的對有關對象所做的“事”大概也往往是不够全面的。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese
321,關鍵詞：傳抄古文、汗簡、古文四聲韻、集篆古文韻海,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
322,另為方便敘述，討論中的字形組，有時會以??“△”符暫代。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
323,上列那兩個??“詶”字的關係，學者有兩種不同理解。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
324,緣此之故，在歷代字書與傳抄古文中，此二偏旁偶有互作之例,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
325,二者疑同出一源，甚至前者很可能是根據後者改隸作篆而成。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
326,二者應是一字之異體，是簡體B式與繁體的關係。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
327,張富海在《漢人所謂古文之研究》一書結論中,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
328,“古文”一詞的認知而言，唯有A類偏旁才能算是嚴格定義的真古文。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
329,由傳抄古文首見字形的角度來看，从A類偏旁的傳抄古文，均能上溯至《說文》、三體石經、《汗簡》或《古文四聲韻》；而从B類偏旁的傳抄古文，可追溯至《汗簡》、《古文四聲韻》者,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
330,李春桃曾詳細評論上引各家說法,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese
331,對於金文中的“粦”字，我們曾讚同李零先生的意見，讀為“戾”。為方便讀者起見，轉錄如下,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
332,隨著新資料的出現，這個字現在又得到大家的關注，[2]相關字形和辭例也繫聯得越來越多。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
333,綜合起來看，此字用法主要分為兩類，其一和“獄”有關，其二和“明”字連用。我們先看第一類：,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
334,這類用法陳劍、趙平安先生大多讀為“訟”，陳斯鵬先生讀為“譖”，都是往訴訟、訴告的方向考慮。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
335,我們覺得這應該是受傳世典籍“獄訟”說法的影響太大，沒有仔細審核古文字中用例所致。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
336,金文六例中此字用法一致，都是作審訊義動詞的賓語，而且都帶有“有”字。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
337,《攝命》用了“協”，而清華簡《四告》則用了“和”。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
338,我們原來的文章中已經舉過戾聲和粦聲、文聲相通的例證，而“戾”字本身就有从犬立聲的寫法。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
339,上博簡《緇衣》簡8的字，趙平安先生認為和郭店簡《六德》的字是異體。其說可從。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
340,乖違邪僻和莊重嚴正正好反義對舉。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese
341,嬭加編鐘銘文的“楚既為遊”，即謂楚國既為曾國的友邦，套用現在的話說，就是“兩國之間友好往來”。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese
342,這幾句銘文大意是加嬭說：我是楚文王的子孫、楚穆王的長女，出嫁到曾國，不是我要給曾國帶來恥辱（此為自謙的說法），楚國既已為曾國的友好往來之邦，我才來到了曾國。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese
343,這樣文從字順，意義圓通。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese
344,在春秋、戰國時期仍然存在，只不過用的並非遊覽義，且比較少見而已。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese
345,“為遊”和“與遊”的意思差不多，就是與某人交友、來往的意思。而根據鮑彪的說法，“為遊”也可以直接理解為“為友”。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese
346,丸与完双声叠韵。,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese
347,丸字也见于郭店楚简《唐虞之道》：,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese
348,但并不在中指上加圆点，解为臤字“省形”，不妥。,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese
349,按：臤字所从的又，可以在食指上加圆点。,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese
350,甲骨文有甲尾记事刻辞：,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese
351,点击下载附件：1354裘锡圭：出土文献与古典学重建,noise,https://www.fdgwz.org.cn/Web/Show/2328,chinese
352,“古文字與中華文明傳承發展工程”協同攻關創新平臺,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese
353,本文收稿日期为2024年6月22日,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese
354,本文发布日期为2024年6月29日,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese
355,下载次数：101,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese
356,感谢上海屹超信息技术有限公司提供技术支持,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese
357,總訪問量：9527563,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese
358,分享到：,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese
359,字体大小：放大 缩小 原始字体,noise,https://www.fdgwz.org.cn/Web/Show/11138,chinese
360,您当前的位置：首页 → 学者文库 → 详细文章,noise,https://www.fdgwz.org.cn/Web/Show/11138,chinese
361,学者评论,noise,https://www.fdgwz.org.cn/Web/Show/11138,chinese
362,推荐使用IE9以上版本或非IE内核的浏览器。IE浏览器请取消兼容性设置，非IE内核浏览器也无需使用兼容模式。,noise,https://www.fdgwz.org.cn/Web/Show/11262,chinese
363,共 187 条记录， 页 3/7,noise,https://www.fdgwz.org.cn/Web/Show_List/13/20?page=3,chinese
364,2024年05月27日 更新,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese
365,編纂人員：康博文、沈思聰、林秉銷,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese
366,策劃統籌：張傳官,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese
367,二、致謝,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese
368,http://www.fdgwz.org.cn/guanlianhanqing/Home）。,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese
369,EPT59：845,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese
370,簡號示例,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese
371,徵稿啟事,noise,https://www.fdgwz.org.cn/,chinese
372,公告,noise,https://www.fdgwz.org.cn/,chinese
373,查看更多,noise,https://www.fdgwz.org.cn/,chinese
374,吉林大学 校内办公 图书馆 牡丹园,noise,https://gujisuo.jlu.edu.cn/,chinese
375,关于开展2025年度吉林大学校本应用专题研究项目申报工作的通知,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
376,根据学校工作安排，现开展2025年度吉林大学校本应用专题研究项目（简称“校本项目”）申报工作，相关事宜通知如下：,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
377,一、申报方向和选题,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
378,四、结项要求,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
379,政策与法规办公室,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
380,邮编：130012,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
381,E-mail:zhhl@jlu.edu.cn,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
382,科研动态,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese
383,本次座谈会由2024级学生蒋晓斐主持，研一研二全体同学参加,noise,https://gujisuo.jlu.edu.cn/info/1028/2946.htm,chinese
384,在科研学习中脚踏实地、勇于探索，在成长路上不断提升自我，以昂扬姿态奔赴新学期的新征程，在专业领域深耕细作、学有所成。,noise,https://gujisuo.jlu.edu.cn/info/1028/2946.htm,chinese
385,生活上保持规律作息、坚持体育锻炼，平衡学习与休息，提升自我管理能力与综合素养，以积极健康的心态迎接新挑战。,noise,https://gujisuo.jlu.edu.cn/info/1028/2946.htm,chinese
386,（一）考核形式,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese
387,（三）成绩及录取,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese
388,进群后，各位考生将备注修改为姓名-报考方向。后续综合考核具体通知将在QQ群内发布。,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese
389,公示期为3日。,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese
390,但不合格者不予录取。,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese
391,职务：所长,noise,https://gujisuo.jlu.edu.cn/jgsz/xrld.htm,chinese
392,中国社会科学院历史研究所,noise,https://www.xianqin.org/blog/,chinese
393,沉痛哀悼李学勤先生,noise,https://www.xianqin.org/blog/,chinese
394,河南师范大学甲骨鉴定中心简介,noise,https://www.xianqin.org/blog/,chinese
395,荣退研究员,noise,https://www.xianqin.org/blog/,chinese
396,二、本站固定作者，可以自助发表，请点击阅读以下指南,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese
397,“電子摹本製作——第二屆先秦史研究室網站作者交流會”會議紀要,noise,https://www.xianqin.org/blog/archives/category/jgw_shang_center,chinese
398,Copyright,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese
399,Powered by Wordpress & 沃普斯科技,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese
400,登录,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese
