id,text,label,source_url,language,split,id_str,is_error,predicted_label,x,y
380,邮编：130012,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese,train,380,False,,-17.260248,-3.7495818
381,E-mail:zhhl@jlu.edu.cn,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese,train,381,False,,-28.82235,-2.2389483
382,科研动态,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese,train,382,False,,-21.403938,-1.9167169
383,本次座谈会由2024级学生蒋晓斐主持，研一研二全体同学参加,noise,https://gujisuo.jlu.edu.cn/info/1028/2946.htm,chinese,train,383,False,,-26.20218,2.338858
384,在科研学习中脚踏实地、勇于探索，在成长路上不断提升自我，以昂扬姿态奔赴新学期的新征程，在专业领域深耕细作、学有所成。,noise,https://gujisuo.jlu.edu.cn/info/1028/2946.htm,chinese,train,384,False,,-31.839396,-6.242723
385,生活上保持规律作息、坚持体育锻炼，平衡学习与休息，提升自我管理能力与综合素养，以积极健康的心态迎接新挑战。,noise,https://gujisuo.jlu.edu.cn/info/1028/2946.htm,chinese,train,385,False,,-31.630312,-6.52871
387,（三）成绩及录取,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese,train,387,False,,-20.600355,-8.42399
389,公示期为3日。,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese,train,389,False,,-23.728298,-0.5140881
390,但不合格者不予录取。,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese,train,390,False,,-18.526077,-9.47376
392,中国社会科学院历史研究所,noise,https://www.xianqin.org/blog/,chinese,train,392,False,,-20.966455,0.5422495
393,沉痛哀悼李学勤先生,noise,https://www.xianqin.org/blog/,chinese,train,393,False,,-23.80467,-2.6042244
394,河南师范大学甲骨鉴定中心简介,noise,https://www.xianqin.org/blog/,chinese,train,394,False,,-21.573618,1.4631816
395,荣退研究员,noise,https://www.xianqin.org/blog/,chinese,train,395,False,,-20.930166,-1.5466765
397,“電子摹本製作——第二屆先秦史研究室網站作者交流會”會議紀要,noise,https://www.xianqin.org/blog/archives/category/jgw_shang_center,chinese,train,397,False,,-21.840694,7.656077
399,Powered by Wordpress & 沃普斯科技,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese,train,399,False,,-25.725657,-3.4357834
400,登录,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese,train,400,False,,-21.26207,-4.9290724
1,庚申卜古貞勿它于南庚羊用,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,1,False,,-5.326071,-9.127278
3,貞Ｇ００７以芻不其五百惟六,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,3,False,,-11.574872,-14.590318
5,貞侑于高妣己,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,5,False,,-11.003406,-12.755017
9,可以折，敘（除）去（去）不義于四□……曰：姑（辜），利帚戈（侵）伐，可以攻城，可以聚眾，會者（諸）侯，型（刑）止首（首）事，,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,9,False,,8.3399725,-17.785013
12,尚（常），□□上宎（妖），三寺（時）是行。惟惪（德）匿止（持）歲，三寺（時）□女（繼）之以素降。是月以婁，厂孖日（擬）為之□，隹（惟）□又（有）,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,12,False,,9.830174,-12.783208
27,亓（其）君子道也，胃（謂）之不聖。見臤（賢）人而不智（知）亓（其）又（有）惪（德）也，胃（謂）之不智。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,27,False,,11.976041,-18.521528
28,〔行。智形〕於內胃（謂）之惪（德）之行，不型（形）於內胃（謂）之行。聖型（形）於內胃（謂）之惪（德）,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,28,False,,13.029042,-18.08164
34,甲辰卜毓祖乙歲牢,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,34,False,,-12.042344,-10.236537
41,癸丑卜爭貞旬無王囗占曰有祟有夢甲寅允有來女壴左告曰有往芻自Ｇ０１３十人又二,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,41,False,,-4.9376183,-13.616117
47,五帀（師）宵倌之司敗告胃（謂）：邵行之夫（大夫）吟幸丮女（執）其倌人，新俈卜尹不為其言（察），不憖。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,47,False,,13.697448,-19.482628
52,段玉裁注：“一之形於六書為指事。”徐灝箋：“造字之初，先有數而後有文。一二三亖，畫如其數，是為指事，亦為象事也。”《漢語大字典》按：“古文字一至四橫畫表示數字一至四，是原始記數符號。＂,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,validation,52,False,,-3.4859087,6.888918
65,林義光《文源》：“當為葉之古文，象莖及葉之形。草木之葉重累百疊，故引伸為世代之世。字亦作葉。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,validation,65,False,,14.171421,9.988837
71,《漢語大字典》按：“牛字象形，祇像頭角形。＂,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,validation,71,False,,7.933304,5.4532113
72,王筠據玄應改為“多木長皃也。”並注：“言多者，三木也；言長者，木出林上也。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,validation,72,False,,15.747268,0.2448606
80,段玉裁注：“人及鳥生子曰乳。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,validation,80,False,,14.629337,-2.1996908
83,段玉裁注：“籋口，故以廿象之；布翄，故以北象之；枝尾，與魚尾同，故以火象之。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,validation,83,False,,13.618682,-1.6073393
99,《說文》：“里，居也。从田，从土。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,validation,99,False,,14.723749,6.1011925
103,“昭穆”如果理解爲昭王、穆王，則有些不合情理，因爲其上還有成王、康王，且昭王、穆王與晉國世系無關。這裏“昭穆”指的應該是宗廟祭祀中按昭穆排序的晉國先公。,ksd,https://www.fdgwz.org.cn/Web/Show/13353,chinese,validation,103,False,,10.928805,-8.423884
116,現在據安大簡《哀誦》的用字習慣，回頭再看上博簡《李頌》的“倝冬之祁寒”，其中的“倝”字，也應讀為句首發語詞“蹇/謇”。“倝（蹇/謇）冬之祁寒”與本篇之簡1背“願歲之啟時”句法頗相類似。“倝（蹇/謇）冬之祁寒”即“冬之祁寒”，“倝（蹇/謇）”為發語詞，無實義,ksd,https://www.fdgwz.org.cn/Web/Show/13350,chinese,validation,116,False,,21.952093,9.929294
117,因與《緇衣》的文體不同，可能楚人在自己所創作的詩歌類的文學作品裏，襲用古書的語句自然會有異，實無足怪，所以沒有必要字字都與《緇衣》所引的《尚書·君牙》相對。,ksd,https://www.fdgwz.org.cn/Web/Show/13350,chinese,validation,117,False,,11.086928,22.600698
119,上博簡八《李頌》有下引文句：,ksd,https://www.fdgwz.org.cn/Web/Show/13350,chinese,validation,119,False,,20.7486,12.01559
120,安大簡三《哀誦》簡1有“玄玉以下席兮，P66#yIS2其在蒼梧”（釋文用寬式）語句，胡桃先生指出：,ksd,https://www.fdgwz.org.cn/Web/Show/13350,chinese,validation,120,False,,21.461664,10.404187
132,楚文字沒有明確從“厤”得聲的字，{歷}、{曆}等詞往往用“鬲”聲字表示，因此學界普遍認為這些字中的部件“厤”不是古音在錫部的那個“厤”，而是從其他形體省變來的。,ksd,https://www.fdgwz.org.cn/Web/Show/13365,chinese,validation,132,False,,11.044931,22.011005
144,“曾子”下字似“弔”，讀爲“叔”，再下字爲其私名，作器者應爲“曾子叔某”,ksd,https://www.fdgwz.org.cn/Web/Show/13360,chinese,validation,144,False,,-0.22415507,10.552555
154,出土文獻與古文字研究中心黨支部召開黨史學習教育專題組織生活會,noise,https://www.fdgwz.org.cn/Web/List/1,chinese,validation,154,False,,-20.36126,5.556306
156,[转载]迎来古文字专家裘锡圭的手稿、经济学家蒋学模的卡片箱——复旦档案馆获赠一批珍贵档案,noise,https://www.fdgwz.org.cn/Web/List/1?page=2,chinese,validation,156,False,,-24.09663,3.234362
167,本信息庫是復旦大學出土文獻與古文字研究中心古文字數字化計劃項目之一，中心主任劉釗老師在各方面給予了大力支持，蔣玉斌老師提供了學術指導，張傳官老師、任攀老師提供了諸多幫助，謹此一併致謝。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese,validation,167,False,,-20.800983,10.573111
171,「小學堂文字學資料庫」由臺灣大學中國文學系、中央研究院歷史語言研究所、資訊科學研究所、數位文化中心共同開發，是一個形、音、義綜合的文字學資料庫，可提供使用者根據文字的形、音等屬性先檢索出字頭，再透過字頭連接到個別的形、音、義資料庫或字書索引。,noise,https://xiaoxue.iis.sinica.edu.tw/guide/,chinese,validation,171,False,,-19.371206,12.170977
172,本資料庫收錄的字形涵蓋甲骨文、金文、戰國文字、小篆及楷書，總數超過22萬字；收錄的聲韻資料涵蓋上古、中古、近代及現代，總數超過134萬筆； 收錄的字書索引資料則超過36萬筆。,noise,https://xiaoxue.iis.sinica.edu.tw/guide/,chinese,validation,172,False,,-13.862161,14.517645
177,檢索條件的文字方塊內按F1鍵，可快速取得操作指引。,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese,validation,177,False,,-24.560642,-9.159109
178,漢字古今字資料庫使用簡介。,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese,validation,178,False,,-18.756151,7.040179
180,資料庫所收音讀，其字於《廣韻》若有註為「俗」、「上同」、「亦同」、「古文」、「籀文」等異體者，該音讀亦收錄於各異體字之下，惟若字義與今義已有差別者則不收。,noise,https://xiaoxue.iis.sinica.edu.tw/ccr,chinese,validation,180,False,,2.3109295,16.987505
187,本資料庫所收語料忠實記錄了殷周到春秋、戰國時期曆法、官制、地理、戰爭、法律、土地買賣、賞賜、漁獵、祭祀、嫁娶、親屬稱謂、氏族標誌、國際關係等諸多問題，這些豐富的語文材料正能補充傳統文獻之不足。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,187,False,,-11.953653,12.838298
196,古文字關係文獻資料庫(尚未完工),noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,196,False,,-19.27612,6.7619615
199,兩書共約14000件青銅器資料，完整呈現每件青銅器的器影、銘文拓片、器名、時代、出土訊息、現藏地、流傳、尺寸、釋文及著錄等。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,199,False,,-14.07737,9.365911
212,兮中（仲）乍（作）大（林）鐘，其用追孝于皇考己白（伯），用侃喜前。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,212,False,,2.51401,-7.9658327
228,凡竷日，不利（以）□□，利（以）為張罔（網）。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,228,False,,2.9011357,-19.809364
231,凡日，利（以）家（嫁）女、見人、王（佩）玉。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,231,False,,2.8618906,-19.936924
246,矢五秉。一韋弇，組綏，貧韋九欠。鳧旃；朱毛之首。革取敗，韋雍韋盾，顯（韅）、鞅貝告。䌛毛安，豻莫毛之毛。紫,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,246,False,,0.9531496,-15.915111
248,齊紫之朋。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,validation,248,False,,-10.67478,-7.0164485
259,文左字又表示輔助，是「佐」的初文，虢季子白盤：「是用左(佐)王，晉公盆：「左(佐)右(佑)武王」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese,validation,259,False,,8.820514,-7.3259964
260,古文字「人」象人側面垂手侍立形。本義是人。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,validation,260,False,,2.830702,3.1731896
276,甲金文從二「人」，象二人並排之形，會並列之意。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,validation,276,False,,3.6183598,4.646879
280,楊樹達、郭沫若、洪誠則認為「弔」、「叔」純粹是音近假借。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,validation,280,False,,5.359689,24.511309
283,「豚」在金文中亦用作人名。如豚卣：「豚乍(作)父庚宗彝」，「豚」是人名，表示豚鑄造了祭祀父庚的青銅器。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese,validation,283,False,,8.436868,10.185763
288,「京」與「高」的形體相近，後來在「高」字下加「口」以作區別。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese,validation,288,False,,3.9216485,8.562848
292,《玉篇．八部》：「分，施也；賦也；與也。」又是分數用詞，商鞅量：「積十六尊(寸)五分尊(寸)壹為升」，意為容積十六立方寸又五分之一立方寸為一升。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese,validation,292,False,,19.88911,2.9629147
293,戰國竹簡表示職分、地位，郭店竹簡〈窮達以時〉簡1：「天人又(有)分」，表示天和人的職分有別。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese,validation,293,False,,17.17504,12.553278
303,漢初古隸與秦文字一脈相承，亦已被附帶納入古文字研究，合起來即上文所述“秦與漢初文字研究”。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,validation,303,False,,-7.2384143,11.378586
319,《書·秦誓》的“善諞言”，應指善於用便巧的言語對君上產生不好的影響。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,validation,319,False,,25.881718,8.772898
325,二者疑同出一源，甚至前者很可能是根據後者改隸作篆而成。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,validation,325,False,,3.0349221,11.466593
327,張富海在《漢人所謂古文之研究》一書結論中,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,validation,327,False,,7.47731,13.125899
341,嬭加編鐘銘文的“楚既為遊”，即謂楚國既為曾國的友邦，套用現在的話說，就是“兩國之間友好往來”。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese,validation,341,False,,19.669031,-9.922759
342,這幾句銘文大意是加嬭說：我是楚文王的子孫、楚穆王的長女，出嫁到曾國，不是我要給曾國帶來恥辱（此為自謙的說法），楚國既已為曾國的友好往來之邦，我才來到了曾國。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese,validation,342,False,,19.586754,-10.04876
347,丸字也见于郭店楚简《唐虞之道》：,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese,validation,347,False,,14.63507,-6.498838
349,按：臤字所从的又，可以在食指上加圆点。,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese,validation,349,False,,3.275831,-2.3362944
388,进群后，各位考生将备注修改为姓名-报考方向。后续综合考核具体通知将在QQ群内发布。,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese,validation,388,False,,-27.63406,0.8208344
391,职务：所长,noise,https://gujisuo.jlu.edu.cn/jgsz/xrld.htm,chinese,validation,391,False,,-18.43956,-2.490303
396,二、本站固定作者，可以自助发表，请点击阅读以下指南,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese,validation,396,False,,-26.80046,-2.2473023
398,Copyright,noise,https://www.xianqin.org/blog/%e6%ac%a2%e8%bf%8e%e6%8a%95%e7%a8%bf,chinese,validation,398,False,,-17.805092,2.5618408
7,貞翌辛酉侑于,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,7,False,,-8.4573555,-10.073088
8,曰取（陬）。云則至，不可以□殺。壬子、丙子凶，乍（作）□北征，行止（率）又（有）咎，武于□其育。取（陬）于下。曰女（如）。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,8,False,,7.595324,-18.895493
14,炎帝乃命祝融，以四神降，奠三天□，思（使）孚奠四亟（極），曰非九天則大血夭，則母（毋）敢睿天霝（靈）。帝夋（俊）乃,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,14,False,,8.980528,-20.81357
15,為日月之行。共攻（工）刳（跨）步，十日四時，□□神則閏，四□母（毋）思（使）。□神風雨，晨（辰）禕（緯）亂乍（作）。乃逆日月，以（轉）相,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,15,False,,8.5845785,-13.938335
23,克不敢彖（弛），尃（溥）奠王令。克敢對揚天子休，用乍（作）舟（朕）皇且（祖）考白（伯）寶（，林）鐘，用匄屯（純）叚（嘏）永令（命），克其萬年子子孫孫永寶。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,23,False,,3.6316102,-9.269636
33,壬戌卜母壬歲惟小羊,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,33,False,,-12.672926,-9.141818
35,辛巳卜上甲燎大乙大丁大甲先,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,35,False,,-7.7054725,-13.299259
37,隹（唯）十月初吉丁亥，虢季乍（作）為耒耒犬鐘，其音弔鳥水隹，用義（宜）其家，用與其邦。虢季乍（作）寶，用（享）追孝于其皇考，用（祈）萬壽，用樂用（享），季氏受福無彊。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,37,False,,2.413279,-10.874562
44,庚辰卜貞朕芻于鬥,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,44,False,,-7.8791685,-9.202745
48,复匚炎戈上連囂之還集（集）瘳（廖）族水（衍）一夫，凥（處）於复或（國,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,48,False,,2.1742508,-17.438837
53,《說文》：“草，草斗，櫟實也。一曰象斗子。从艸，早聲。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,test,53,False,,13.5997095,4.305295
74,《說文》：“心，人心。土藏，在身之中。象形。博士說以為火藏。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,test,74,False,,13.311794,2.8440704
88,《說文》：“舟，船也。古者共鼓、貨狄刳木為舟，剡木為楫，以濟不通。象形。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,test,88,False,,10.793061,4.0908923
92,郭沫若《甲骨文字研究》：“（甲金文）均象一豎目之形。人首俯則目豎，所以‘象屈服之形’者，殆以此也。”,kde,https://xiaoxue.iis.sinica.edu.tw/yanbian?kaiOrder=1,chinese,test,92,False,,5.075474,2.6846414
101,嘼”，表示敵方首領一類意思，這種用法的“嘼”亦見於師簋（《集成》04313—04314）“即厥邦嘼，曰冄、曰、曰鈴、曰達”、小盂鼎（《集成》02839）“執嘼一人”等。學者們多據其傳統讀音與“獸”近而讀爲“酋”或“首”等。,ksd,https://www.fdgwz.org.cn/Web/Show/13353,chinese,test,101,False,,-0.100502044,-18.990734
102,“文武”指文王、武王。晉國始封君唐叔虞爲武王子，所以祭祀自文武始。《左傳·哀公二年》載衛太子在戰場上禱告：“曾孫蒯聵敢昭告皇祖文王、烈祖康叔、文祖襄公：……”衛國始封君衛康叔爲文王子、武王弟，所以其禱告自文王始而不及武王。,ksd,https://www.fdgwz.org.cn/Web/Show/13353,chinese,test,102,True,kde,10.260469,-7.7041883
111,又清華一《楚居》簡12“秦溪之上”不能讀為“乾溪之上”，李守奎先生在6月底清華國際會議論文已經指出了。復旦網王偉也有文章論述。,ksd,https://www.fdgwz.org.cn/Web/Show/13350,chinese,test,111,False,,12.994943,12.9872465
124,作为法律文书，简文往往特别注重案件的细枝末节，必会记载其出去的原因，但简文却没有记载。可见这样的作案情节明显不符合逻辑。,ksd,https://www.fdgwz.org.cn/Web/Show/13369,chinese,test,124,False,,16.43025,19.211994
136,辭例（2）中的“增歉”一詞，其義與“增減”、“增損”相近。,ksd,https://www.fdgwz.org.cn/Web/Show/13365,chinese,test,136,False,,18.986488,-3.1309261
138,沈培先生最近的講座把金文“蔑𤯍”之“𤯍”和“孴”系列字聯繫，認為都是“壓”的初文，最終也是從侯瑞華先生說，將《越公其事》中的這兩例“𡐰”讀為“斂”。,ksd,https://www.fdgwz.org.cn/Web/Show/13365,chinese,test,138,False,,11.360028,18.434616
158,“方寸萬象——中國古代璽印研究國際學術研討會”舉行,noise,https://www.fdgwz.org.cn/Web/Show_List/2/7,chinese,test,158,False,,-22.29524,8.001346
169,讀者姓名（實名或暱稱）,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese,test,169,False,,-18.839281,-12.904074
174,使用者操作本網站查詢介面所得之各解析度「字形圖 片」及字形屬性資訊，權利人特於此明示主張以CC0 1.0通用方式，在法律許可的範圍內，拋棄該字形圖片及字形屬性資訊依著作權法可得享有之權利，使用者當可安心再行利用該查詢字形圖片及字形屬性資訊。,noise,https://xiaoxue.iis.sinica.edu.tw/guide/,chinese,test,174,False,,-29.10763,-10.781819
185,另收錄《睡虎地秦墓竹簡》、《雲夢龍岡秦簡》、《上海博物館藏戰國楚竹書》1-7，提供全文檢索,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,185,False,,-16.508625,11.598966
188,「先秦甲骨金文簡牘詞彙庫」分為詞彙檢索與全文檢索，收錄甲骨文、金文、簡牘三種文字材料，依詞類、材質做為搜尋條件，展示詞彙的詞性、時代、書目來源、釋文段落,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,188,False,,-14.721092,13.332666
194,青銅器拓片數位典藏,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,194,False,,-15.593786,5.970763
198,殷周青銅器地理資訊系統,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,198,False,,-14.764128,6.180023
215,寅貞王北方惟伐令途方,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,215,False,,-7.185274,-8.35623
222,伐其七十羌,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,222,False,,-7.5739145,-7.6490407
223,癸卯貞惟先于大甲父丁,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,223,False,,-8.102745,-11.751191
245,韌。一旆，一戟，二盾戈、戈，屯雨豕犬曾羽。顯（韅）、鞅、紳，衡戹，削敗。䌛毛安，豻毛。金蔡貝告,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,245,False,,1.6496472,-16.576475
247,貂彔（綠）魚之箙，一貍莫毛之聶，一聶。二秦弓，絃貝告。矢，箙五,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,test,247,False,,0.12968114,-14.989025
252,「丑」、「爪」金文同形。「丑」後假借為干支字，而本義廢。參「爪」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B8%91,chinese,test,252,False,,1.3798971,6.458066
253,甲骨文從「女」，「丑」聲，用作地名，本義不詳。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B8%91,chinese,test,253,False,,0.5028152,4.728251
258,甲金文用作方位詞，即左右之左。從胡塞爾現象學「定向零點」理論的角度看，「左」、「右」二字最早的古文字字形都是從人作為一觀察者角度下所見的自己的左手或右手。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese,test,258,False,,4.4804144,3.8996725
261,「人」指人類，,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,test,261,False,,-6.209385,-3.3058093
264,一說象人屈膝坐在地上(沈培),kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,test,264,False,,18.49494,0.481848
272,段玉裁注：「今變𠤎字盡作化，化行而𠤎廢矣。」「𠤎」或為「化」之省寫。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,test,272,False,,12.42987,-1.571116
275,戰國竹簡「化」讀為「禍」，指禍患。《郭店簡．老子甲》簡6：「化(禍)莫大乎不智(知)足。」「化」，《馬王堆．老子乙本》及王弼本《老子》作「禍」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,test,275,False,,17.185104,12.5738
285,《廣雅．釋言》：「膏，澤也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese,test,285,False,,23.51538,3.6954086
287,高大的樓臺引申又有大義，《爾雅．釋詁》：「京，大也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese,test,287,False,,22.035564,-0.19921865
295,參見「乃」。後「扔」又用來表示丟掉、抛棄之意。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B9%83,chinese,test,295,False,,17.679096,-3.1812425
299,孔穎達疏：「易之變化從乾坤而起，猶人之興動從門而出，故乾坤是易之門邪。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese,test,299,False,,20.622963,5.6516705
305,之前的戰國文字研究，對構形變化的討論成果最爲豐富，相關認識可以説已經非常透徹深入。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,test,305,False,,-6.833794,15.641499
306,k較爲集中的著録見吳硯君《盛世璽印録（修訂本）》（西泠印社出版社2021）,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,test,306,True,noise,-17.641153,9.537973
309,殷墟甲骨文研究，各類組卜辭皆已有專門論著加以整理討論。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,test,309,False,,-10.66083,14.250236
318,下面對上引例子作一些解釋。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,test,318,False,,-21.930227,-12.060252
320,當然，我們補出來的對有關對象所做的“事”大概也往往是不够全面的。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,test,320,False,,24.713041,17.021053
323,上列那兩個??“詶”字的關係，學者有兩種不同理解。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,test,323,False,,5.059124,14.097038
331,對於金文中的“粦”字，我們曾讚同李零先生的意見，讀為“戾”。為方便讀者起見，轉錄如下,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,test,331,False,,10.437595,15.011511
340,乖違邪僻和莊重嚴正正好反義對舉。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,test,340,True,kpt,-7.0535426,-15.366841
346,丸与完双声叠韵。,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese,test,346,True,kde,14.8168745,-6.296377
351,点击下载附件：1354裘锡圭：出土文献与古典学重建,noise,https://www.fdgwz.org.cn/Web/Show/2328,chinese,test,351,False,,-23.661932,2.180616
354,本文发布日期为2024年6月29日,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,test,354,False,,-25.729029,0.73958856
359,字体大小：放大 缩小 原始字体,noise,https://www.fdgwz.org.cn/Web/Show/11138,chinese,test,359,False,,-24.641203,-6.6163125
